npc_id,npc_name,classification,classification_id,family_id,family_name,zone_id,react
141872,Shallows Softshell,Normal,0,8,Crab,9042,"[0,0]"
142577,Hardshell Scavenger,Normal,0,8,Crab,9042,"[0,0]"
142579,Spikeshell Scuttler,Normal,0,8,Crab,9042,"[0,0]"
143718,Overfed Snapper,Normal,0,8,Crab,8568|8567|9042,"[0,0]"
143928,Cursed Snapclaw,Normal,0,8,Crab,8567|8721,"[-1,-1]"
144460,Overfed Snapper,Normal,0,8,Crab,8499,"[0,0]"
144462,Spikeshell Scuttler,Normal,0,8,Crab,8501,"[0,0]"
144611,Coralback Scuttler,Normal,0,8,Crab,8501|10425,"[0,0]"
144842,Tide Crawler,Normal,0,8,Crab,10058|10226|148,"[0,0]"
145337,Sandclaw Crab,Normal,0,8,Crab,10052|10425,"[0,0]"
145740,Tinitoa,Normal,0,8,Crab,10052,"[null,1]"
148454,Glimmershell Crab,Normal,0,8,Crab,10052,"[0,0]"
149654,Glimmerspine,Rare,4,8,Crab,148,"[-1,-1]"
149680,Overfed Crawler,Normal,0,8,Crab,148,"[0,0]"
151172,Migrating Crawler,Normal,0,8,Crab,unknown,[]
151327,Sandclaw Scuttler,Normal,0,8,Crab,10052,"[0,0]"
151354,Shep,Normal,0,8,Crab,10052,"[1,1]"
152319,Steelplated Hardshell,Normal,0,8,Crab,10290,"[-1,-1]"
152426,Glimmershell Hulk,Elite,1,8,Crab,10052,"[0,0]"
152445,Glimmershell Crawler,Normal,0,8,Crab,10052,"[0,0]"
152448,Iridescent Glimmershell,Rare,4,8,Crab,10052,"[0,0]"
152460,Chitterspine Clicker,Normal,0,8,Crab,10052,"[-1,-1]"
152461,Chitterspine Crab,Normal,0,8,Crab,10052,"[-1,-1]"
152462,Chitterspine Ambusher,Normal,0,8,Crab,10052,"[-1,-1]"
152463,Chitterspine Deeplurker,Elite,1,8,Crab,10052,"[-1,-1]"
152464,Caverndark Terror,Rare Elite,2,8,Crab,10052,"[-1,-1]"
152465,Needlespine,Rare,4,8,Crab,10052,"[-1,-1]"
152642,Angry Sandcrab,Normal,0,8,Crab,10052,"[-1,null]"
152795,Sandclaw Stoneshell,Rare,4,8,Crab,10052,"[0,0]"
152800,Towering Cavern Glimmershell,Elite,1,8,Crab,unknown,[]
152801,Primal Chitterspine Crusher,Elite,1,8,Crab,unknown,[]
153026,Braxicus,Elite,1,8,Crab,10052,"[-1,-1]"
153462,Coral Snapper,Normal,0,8,Crab,10290,"[0,0]"
153593,Crimson Rockshell,Normal,0,8,Crab,unknown,[]
153804,Chitterspine Encroacher,Normal,0,8,Crab,10052,"[-1,-1]"
153812,Chitterspine Lurker,Normal,0,8,Crab,10052,"[-1,-1]"
153814,Chitterspine Guillotine,Elite,1,8,Crab,10052,"[-1,-1]"
153818,Crackleclaw Crab,Normal,0,8,Crab,10052,"[0,0]"
153902,Tucel,Normal,0,8,Crab,10052,"[1,1]"
153965,Chitterspine Clicker,Normal,0,8,Crab,10052,"[-1,-1]"
153966,Chitterspine Crab,Normal,0,8,Crab,10052,"[-1,-1]"
153971,Chitterspine Clicker,Normal,0,8,Crab,10052,"[-1,-1]"
153992,Steelplated Hardshell,Normal,0,8,Crab,10290,"[-1,-1]"
154935,Gorgonian Scavenger,Normal,0,8,Crab,10052,"[-1,-1]"
154936,Hungry Nibbler,Normal,0,8,Crab,10052,"[0,0]"
155073,Chitterspine Encroacher,Normal,0,8,Crab,10052,"[-1,-1]"
155583,Scrapclaw,Rare,4,8,Crab,10290,"[-1,-1]"
169434,Scuttleclaw Skimmer,Normal,0,8,Crab,394,"[0,0]"
169435,Scuttleclaw Crab,Normal,0,8,Crab,394,"[0,0]"
169436,Scuttleclaw Sandshell,Normal,0,8,Crab,394,"[0,0]"
171999,Skittering Snapper,Normal,0,8,Crab,unknown,[]
172000,Roughshell Slinker,Normal,0,8,Crab,unknown,[]
182588,Crab,Normal,0,8,Crab,unknown,[]
182591,Hermit Crab,Normal,0,8,Crab,unknown,[]
182639,Chitterspine,Normal,0,8,Crab,unknown,[]
188074,Agitated Sidewalker,Normal,0,8,Crab,13644,"[1,1]"
188325,Spine Crab,Normal,0,8,Crab,unknown,[]
188328,Crab,Normal,0,8,Crab,14529,"[0,0]"
188334,Agitated Snapper,Normal,0,8,Crab,13644,"[-1,-1]"
188423,Hermit Crab,Normal,0,8,Crab,unknown,[]
189313,Coastal Crab,Normal,0,8,Crab,13644,"[0,0]"
190431,Shore Crab,Normal,0,8,Crab,13645,"[0,0]"
191457,Hardback Crab,Normal,0,8,Crab,13769,[]
191762,Weathered Crab,Normal,0,8,Crab,13769,[]
192123,Hermit Crab,Normal,0,8,Crab,13644,"[0,0]"
192129,Skittering Chitterspine,Normal,0,8,Crab,13644,[]
192130,Young Chitterspine,Normal,0,8,Crab,unknown,[]
192454,Hermit Crab,Normal,0,8,Crab,13769,"[null,0]"
193236,Shackled Crab,Normal,0,8,Crab,13644,"[-1,-1]"
193596,Scavenging Hullripper,Elite,1,8,Crab,13644,"[-1,-1]"
193604,Sandsifting Crawler,Normal,0,8,Crab,13644,"[0,0]"
193605,Scavenging Hardshell,Normal,0,8,Crab,13644,"[0,0]"
193952,Azure Crawler,Normal,0,8,Crab,13646,"[0,0]"
194380,Seafoam Scuttler,Normal,0,8,Crab,13646,"[-1,-1]"
194631,Escaped Meat Crab,Normal,0,8,Crab,13644,"[null,0]"
197000,Island Crab,Normal,0,8,Crab,13646|13642,"[0,0]"
197898,Shore Crab,Normal,0,8,Crab,13645,"[0,0]"
197954,Scavenging Snipshell,Normal,0,8,Crab,13646,"[0,0]"
197955,Snipshell Nibbler,Normal,0,8,Crab,13646,"[0,0]"
198313,Le'val Skulltler,Normal,0,8,Crab,13646,"[0,0]"
198314,Le'val Spineshell,Normal,0,8,Crab,13646,"[0,0]"
198657,Hermit Crab,Normal,0,8,Crab,unknown,[]
198783,Hermit Crab,Normal,0,8,Crab,14433,"[0,0]"
199773,Softshell Skitterer,Normal,0,8,Crab,14433|14529,"[0,0]"
199776,Hermit Crawler,Normal,0,8,Crab,14433,"[0,0]"
200249,Weathered Crab,Normal,0,8,Crab,14433,"[0,0]"
200907,Karkinus the Capsizer,Normal,0,8,Crab,14433,"[-1,-1]"
200949,Scavenging Pincher,Normal,0,8,Crab,14433,"[-1,-1]"
202632,Scavenging Voidspawn,Normal,0,8,Crab,unknown,[]
203105,Sharpspine Pincher,Normal,0,8,Crab,14022,"[-1,-1]"
209909,Crabtankerous,Rare,4,8,Crab,14529,"[-1,-1]"
210106,Root Snapper,Normal,0,8,Crab,14529,"[-1,-1]"
210382,Scavenging Pincher,Normal,0,8,Crab,14529,"[-1,-1]"
210387,Crab,Normal,0,8,Crab,unknown,[]
210448,Hermit Crab,Normal,0,8,Crab,unknown,[]
210450,Hermit Crab,Normal,0,8,Crab,unknown,[]
211045,Snapping Crab,Normal,0,8,Crab,14529,"[-1,-1]"
212636,Crab,Normal,0,8,Crab,unknown,[]
212637,Crab,Normal,0,8,Crab,unknown,[]
212638,Crab,Normal,0,8,Crab,unknown,[]
212640,Hermit Crab,Normal,0,8,Crab,unknown,[]
213015,Hermit Crab,Normal,0,8,Crab,unknown,[]
213017,Hermit Crab,Normal,0,8,Crab,unknown,[]
213022,Deep Sea Crab,Normal,0,8,Crab,unknown,[]
213024,Deep Sea Crab,Normal,0,8,Crab,unknown,[]
213025,Deep Sea Crab,Normal,0,8,Crab,unknown,[]
213026,Deep Sea Crab,Normal,0,8,Crab,unknown,[]
213027,Deep Sea Crab,Normal,0,8,Crab,unknown,[]
213028,Deep Sea Crab,Normal,0,8,Crab,unknown,[]
214436,Pearlfin Clawclacker,Normal,0,8,Crab,14717,"[-1,-1]"
215548,Crabby Relic-Seeker,Normal,0,8,Crab,14717,"[0,0]"
215752,Deepclaw Crab,Normal,0,8,Crab,14838,"[0,0]"
216963,Shadowcrested Snapper,Normal,0,8,Crab,14838,"[-1,-1]"
217122,Brightland Rockback,Normal,0,8,Crab,14717,[]
217477,Shadowtide Hardshell,Normal,0,8,Crab,14838,"[0,0]"
218885,Undersea Scuttler,Normal,0,8,Crab,14838,"[0,0]"
218893,Undersea Scuttler,Normal,0,8,Crab,14838,"[0,0]"
219278,Shallowshell the Clacker,Rare,4,8,Crab,14717,"[-1,-1]"
219365,Strange Shore Crawler,Normal,0,8,Crab,14838,"[0,0]"
219432,Shore Crawler,Normal,0,8,Crab,14838,"[0,0]"
219628,Shore Crawler,Normal,0,8,Crab,unknown,[]
222156,Scavenging Sandsnapper,Normal,0,8,Crab,14717,"[-1,-1]"
222157,Opalshell Hermit,Normal,0,8,Crab,14717,"[0,0]"
222312,Scavenging Sandsnapper,Normal,0,8,Crab,14717,"[-1,-1]"
222773,Undersea Scuttler,Normal,0,8,Crab,14838,"[0,0]"
224454,Scuttling Sandshell,Normal,0,8,Crab,14717,"[0,0]"
224508,Tidal Sandsnapper,Normal,0,8,Crab,14717,"[0,0]"
224799,Shimmering Hermit,Normal,0,8,Crab,14717,"[0,0]"
224876,Scavenging Sandsnapper,Normal,0,8,Crab,14717,"[-1,-1]"
225023,Bombshell,Normal,0,8,Crab,unknown,[]
225025,Bombshell,Normal,0,8,Crab,unknown,[]
225027,Bombshell,Normal,0,8,Crab,unknown,[]
225028,Bombshell,Normal,0,8,Crab,unknown,[]
225029,Bombshell,Normal,0,8,Crab,unknown,[]
225030,Bombshell,Normal,0,8,Crab,unknown,[]
225031,Bombshell,Normal,0,8,Crab,unknown,[]
225032,Bombshell,Normal,0,8,Crab,unknown,[]
225033,Bombshell,Normal,0,8,Crab,unknown,[]
225034,Bombshell,Normal,0,8,Crab,unknown,[]
225889,Angry Sandsnapper,Normal,0,8,Crab,14717,"[-1,-1]"
226320,Cave Crab,Normal,0,8,Crab,unknown,[]
226322,Bombshell,Normal,0,8,Crab,unknown,[]
226324,Cave Crab,Normal,0,8,Crab,unknown,[]
226325,Bombshell,Normal,0,8,Crab,unknown,[]
226355,Cave Crab,Normal,0,8,Crab,unknown,[]
226356,Cave Crab,Normal,0,8,Crab,unknown,[]
227569,Storm-Touched Clawfiend,Elite,1,8,Crab,10416,"[-1,-1]"
227570,Deepwater Snapper,Normal,0,8,Crab,unknown,[]
227572,Parched Scuttler,Normal,0,8,Crab,14838,"[-1,-1]"
227660,Sandsifting Hardshell,Normal,0,8,Crab,10416,"[0,0]"
227664,Tidal Sandskitter,Normal,0,8,Crab,10416,"[0,0]"
229087,Mana-Flecked Crawler,Normal,0,8,Crab,14717,"[0,0]"
229647,Cranky Bombling,Normal,0,8,Crab,8499,"[0,0]"
229650,Resourceful Bombshell,Normal,0,8,Crab,8499,"[0,0]"
229738,Coastal Skitterclaw,Normal,0,8,Crab,8499,"[0,0]"
229820,Wandering Scuttleshell,Normal,0,8,Crab,14795|14838|14717,"[-1,-1]"
230923,Stalagmite Clackclaw,Normal,0,8,Crab,unknown,[]
230924,Brine-Crusted Crabling,Normal,0,8,Crab,unknown,[]
231017,Grimewick,Rare,4,8,Crab,15347,"[-1,-1]"
231115,Explosive Cargo,Normal,0,8,Crab,15347,"[-1,-1]"
231986,Deepwater Matriarch,Elite,1,8,Crab,10416,"[-1,-1]"
233938,George,Elite,1,8,Crab,8499,"[-1,-1]"
234758,Skittering Bombshell,Normal,0,8,Crab,unknown,[]
234759,Bombshell,Normal,0,8,Crab,unknown,[]
236443,Crab,Normal,0,8,Crab,unknown,[]
236444,Crab,Normal,0,8,Crab,unknown,[]
236445,Crab,Normal,0,8,Crab,unknown,[]
238625,Escaped Bombshell,Normal,0,8,Crab,15347,"[0,0]"
239207,Crusty Litterpicker,Normal,0,8,Crab,15347,"[0,0]"
239210,Fluorescent Trashpicker,Normal,0,8,Crab,15347,"[0,0]"
239229,Rusty Trashnester,Normal,0,8,Crab,15347,"[0,0]"
239245,Daisy,Normal,0,8,Crab,15347,"[1,1]"
239361,Daisy,Normal,0,8,Crab,15347,[]
242034,Voidtouched Crustacean,Rare,4,8,Crab,15947,"[-1,-1]"
244508,Hermit Crab,Normal,0,8,Crab,unknown,[]
246074,Voidtouched Hatchling,Normal,0,8,Crab,15947,"[0,0]"
248460,Juvenile Crawler,Normal,0,8,Crab,15947,"[0,0]"
250061,Tideshell Crab,Normal,0,8,Crab,15968|15969,"[0,0]"
250103,Seaside Crab,Normal,0,8,Crab,15947,"[0,0]"
250104,Deepcrawler Crab,Normal,0,8,Crab,15947,[]
250105,Nibbler Crab,Normal,0,8,Crab,15947,"[0,0]"
251462,Sunset Clacker,Normal,0,8,Crab,16215,"[0,0]"
251467,Split-Open Clacker,Normal,0,8,Crab,16215,[]
251705,Hungry Hatchling,Normal,0,8,Crab,15947,"[0,0]"
252221,King Crab,Normal,0,8,Crab,15947,"[-1,-1]"
252222,Carnivorous Crab,Normal,0,8,Crab,15947,"[-1,-1]"
254198,Kelp Crab,Normal,0,8,Crab,15947,"[0,0]"
254397,Tideshell Crab,Normal,0,8,Crab,15968,[]
254969,Prowl Crawler,Normal,0,8,Crab,15947,"[-1,-1]"
255061,Crusher Crab,Normal,0,8,Crab,15947,[]
255747,Catch-Stealing Crab,Normal,0,8,Crab,unknown,[]
255748,Bait-Stealing Crab,Normal,0,8,Crab,unknown,[]
257265,Void-Crazed Crawler,Normal,0,8,Crab,15947,"[-1,-1]"
257275,Crawler Corpse,Normal,0,8,Crab,15947,"[-1,-1]"
257442,Mangled Crawler,Normal,0,8,Crab,15947,"[-1,-1]"
259329,Crawler Corpse,Normal,0,8,Crab,15947,"[-1,-1]"
261125,Shoreline Scuttler,Normal,0,8,Crab,15947,"[0,0]"
261126,Blueblood Crawler,Normal,0,8,Crab,15947,"[-1,-1]"
1511,Enraged Silverback Gorilla,Normal,0,9,Gorilla,5287,"[-1,-1]"
1516,Konda,Normal,0,9,Gorilla,5287,"[-1,-1]"
1557,Elder Mistvale Gorilla,Normal,0,9,Gorilla,5287,"[-1,-1]"
1558,Silverback Patriarch,Normal,0,9,Gorilla,5287,"[-1,-1]"
1559,King Mukla,Normal,0,9,Gorilla,5287,"[-1,-1]"
2521,Skymane Gorilla,Normal,0,9,Gorilla,5287,"[-1,-1]"
5260,Groddoc Ape,Normal,0,9,Gorilla,357,"[-1,-1]"
5264,Groddoc Chestpounder,Normal,0,9,Gorilla,unknown,[]
6513,Un'Goro Stomper,Normal,0,9,Gorilla,490,"[-1,-1]"
6514,Un'Goro Gorilla,Normal,0,9,Gorilla,490,"[-1,-1]"
6516,Un'Goro Thunderer,Normal,0,9,Gorilla,490,"[-1,-1]"
6585,Uhk'loc,Rare,4,9,Gorilla,490,"[-1,-1]"
9622,U'cha,Normal,0,9,Gorilla,490,"[-1,-1]"
14491,Kurmokk,Rare,4,9,Gorilla,5287,"[-1,-1]"
28096,Hardknuckle Charger,Normal,0,9,Gorilla,3711,"[-1,-1]"
28098,Hardknuckle Forager,Normal,0,9,Gorilla,3711,"[0,0]"
28213,Hardknuckle Matriarch,Normal,0,9,Gorilla,3711,"[-1,-1]"
50986,Goldenback,Rare,4,9,Gorilla,406,"[-1,-1]"
51661,Tsul'Kalu,Rare,4,9,Gorilla,33,"[0,0]"
59742,Thunderfist Gorilla,Normal,0,9,Gorilla,5785,"[-1,-1]"
59747,Thunderfist Matriarch,Normal,0,9,Gorilla,5785,"[-1,-1]"
128959,Territorial Brute,Normal,0,9,Gorilla,unknown,[]
129005,King Kooba,Rare,4,9,Gorilla,8500,"[-1,-1]"
129346,Stormridge Gorilla,Normal,0,9,Gorilla,unknown,[]
129347,Stormridge Elder,Normal,0,9,Gorilla,unknown,[]
130486,Wild Thumpknuckle,Normal,0,9,Gorilla,8499,"[-1,-1]"
130512,Juvenile Thumpknuckle,Normal,0,9,Gorilla,8499,"[-1,-1]"
130543,Silverback Thumpknuckle,Normal,0,9,Gorilla,8499,"[-1,-1]"
130545,Wild Thumpknuckle,Normal,0,9,Gorilla,unknown,[]
130557,Silverback Thumpknuckle,Normal,0,9,Gorilla,unknown,[]
130948,King Da'ka,Normal,0,9,Gorilla,8499,"[-1,-1]"
130953,Da'kani Pugilist,Normal,0,9,Gorilla,8499,"[-1,-1]"
130954,Da'kani Highbrow,Normal,0,9,Gorilla,8499,"[-1,-1]"
131190,Da'kani Headbasher,Normal,0,9,Gorilla,unknown,[]
131191,Da'kani Spell-flinger,Normal,0,9,Gorilla,unknown,[]
136334,Prime Thumpknuckle,Elite,1,9,Gorilla,8499,"[-1,-1]"
136396,Ridgeknuckle Gorilla,Normal,0,9,Gorilla,unknown,[]
136400,Ridgeknuckle Infant,Normal,0,9,Gorilla,unknown,[]
137840,Da'kani Provocator,Normal,0,9,Gorilla,8499,"[-1,-1]"
139435,Ridgeback Gorilla,Normal,0,9,Gorilla,8500|8499,"[-1,-1]"
139483,Ridgeback Alpha,Normal,0,9,Gorilla,8500|8499,"[-1,-1]"
139484,Ridgeback Elder,Normal,0,9,Gorilla,8500,"[-1,-1]"
141940,King Bagumba,Normal,0,9,Gorilla,unknown,[]
142497,Thumpknuckle Brute,Normal,0,9,Gorilla,unknown,[]
144637,Grong,Elite,1,9,Gorilla,10076,"[null,-1]"
144638,Grong the Revenant,Elite,1,9,Gorilla,10076,"[-1,null]"
224657,Gorilla,Normal,0,9,Gorilla,unknown,[]
225159,Gorilla,Normal,0,9,Gorilla,unknown,[]
685,Stranglethorn Raptor,Normal,0,11,Raptor,33,"[-1,-1]"
686,Lashtail Raptor,Normal,0,11,Raptor,33,"[-1,-1]"
687,Jungle Stalker,Normal,0,11,Raptor,33,"[-1,-1]"
730,Tethis,Normal,0,11,Raptor,33,"[-1,-1]"
1016,Highland Lashtail,Normal,0,11,Raptor,11,"[-1,-1]"
1019,Elder Razormaw,Normal,0,11,Raptor,11,"[-1,-1]"
1140,Razormaw Matriarch,Rare,4,11,Raptor,11,"[-1,-1]"
2559,Highland Strider,Normal,0,11,Raptor,45,"[-1,-1]"
2560,Highland Thrasher,Normal,0,11,Raptor,45,"[-1,-1]"
2561,Highland Fleshstalker,Normal,0,11,Raptor,45,"[-1,-1]"
3122,Bloodtalon Taillasher,Normal,0,11,Raptor,14,"[-1,-1]"
3123,Bloodtalon Scythemaw,Normal,0,11,Raptor,14,"[-1,-1]"
3254,Sunscale Lashtail,Normal,0,11,Raptor,17,"[-1,-1]"
3255,Sunscale Screecher,Normal,0,11,Raptor,17,"[-1,-1]"
3256,Sunscale Scytheclaw,Normal,0,11,Raptor,17,"[-1,-1]"
3632,Deviate Creeper,Normal,0,11,Raptor,17,"[-1,-1]"
3633,Deviate Slayer,Normal,0,11,Raptor,17|718,"[-1,-1]"
3634,Deviate Stalker,Normal,0,11,Raptor,17,"[-1,-1]"
3636,Deviate Ravager,Elite,1,11,Raptor,718,"[-1,-1]"
3637,Deviate Guardian,Elite,1,11,Raptor,718,"[-1,-1]"
4351,Bloodfen Raptor,Normal,0,11,Raptor,15,"[-1,-1]"
4352,Bloodfen Screecher,Normal,0,11,Raptor,15,"[-1,-1]"
4356,Bloodfen Razormaw,Normal,0,11,Raptor,15,"[-1,-1]"
4357,Bloodfen Lashtail,Normal,0,11,Raptor,15,"[-1,-1]"
5842,Takk the Leaper,Rare,4,11,Raptor,17,"[-1,-1]"
6505,Ravasaur,Normal,0,11,Raptor,490,"[-1,-1]"
6506,Ravasaur Runner,Normal,0,11,Raptor,490,"[-1,-1]"
6507,Ravasaur Hunter,Normal,0,11,Raptor,490,"[-1,-1]"
6508,Venomhide Ravasaur,Normal,0,11,Raptor,490,"[-1,-1]"
6581,Ravasaur Matriarch,Rare,4,11,Raptor,490,"[-1,-1]"
9683,Lar'korwi Mate,Normal,0,11,Raptor,490,"[-1,-1]"
9684,Lar'korwi,Normal,0,11,Raptor,490,"[-1,-1]"
14232,Dart,Rare,4,11,Raptor,15,"[-1,-1]"
20634,Scythetooth Raptor,Normal,0,11,Raptor,3523,"[-1,-1]"
20728,Bladespire Raptor,Normal,0,11,Raptor,3522,"[-1,-1]"
20729,Bladespire Ravager,Normal,0,11,Raptor,3522,"[-1,-1]"
20734,Daggermaw Raptor,Normal,0,11,Raptor,unknown,[]
20751,Daggermaw Lashtail,Normal,0,11,Raptor,3522,"[-1,-1]"
20754,Daggermaw Devourer,Normal,0,11,Raptor,unknown,[]
21124,Felsworn Daggermaw,Normal,0,11,Raptor,3522,"[-1,-1]"
22052,Daggermaw Blackhide,Normal,0,11,Raptor,3522,"[-1,-1]"
23873,Goreclaw the Ravenous,Normal,0,11,Raptor,15,"[-1,-1]"
26628,Drakkari Scytheclaw,Elite,1,11,Raptor,4196,"[-1,-1]"
26641,Drakkari Gutripper,Elite,1,11,Raptor,4196,"[-1,-1]"
26824,Drakkari Raptor Mount,Normal,0,11,Raptor,4196,"[-1,-1]"
29334,Gundrak Raptor,Normal,0,11,Raptor,66,"[-1,-1]"
29698,Drakuru Raptor,Normal,0,11,Raptor,66,"[-1,-1]"
34262,Tamable Violet Raptor,Normal,0,11,Raptor,unknown,[]
34263,Tamable Swift Olive Raptor,Normal,0,11,Raptor,unknown,[]
34543,Fez,Normal,0,11,Raptor,17,"[-1,-1]"
34829,King Reaperclaw,Normal,0,11,Raptor,17,"[-1,-1]"
36740,Teraptor Hatchling,Normal,0,11,Raptor,4720,"[null,-1]"
37083,Terrortooth Runner,Normal,0,11,Raptor,4709,"[-1,-1]"
37084,Terrortooth Scytheclaw,Normal,0,11,Raptor,4709,"[-1,-1]"
37090,Deviate Terrortooth,Normal,0,11,Raptor,4709,"[-1,-1]"
37956,Bloodtalon Raptor,Normal,0,11,Raptor,6453|14,"[-1,-1]"
37961,Corrupted Bloodtalon,Normal,0,11,Raptor,6453|14,"[0,0]"
38187,Spiny Raptor,Normal,0,11,Raptor,4720,"[null,-1]"
39385,Screamslash,Normal,0,11,Raptor,14,"[-1,-1]"
41342,Mottled Screecher,Normal,0,11,Raptor,11,"[-1,-1]"
41343,Mottled Raptor,Normal,0,11,Raptor,11,"[-1,-1]"
41388,Living Fossil,Normal,0,11,Raptor,11,"[-1,-1]"
41400,Highland Razormaw,Normal,0,11,Raptor,11,"[-1,-1]"
41401,Highland Scytheclaw,Normal,0,11,Raptor,11,"[-1,-1]"
42721,Young Raptor,Normal,0,11,Raptor,unknown,[]
44164,Sunscale Ravager,Normal,0,11,Raptor,17,"[-1,-1]"
44165,Sunscale Consort,Normal,0,11,Raptor,17,"[-1,-1]"
44167,Sunscale Raptor,Normal,0,11,Raptor,17,"[-1,-1]"
44226,Sarltooth,Rare,4,11,Raptor,11,"[-1,-1]"
50865,Saurix,Rare,4,11,Raptor,45,"[-1,-1]"
50874,Tenok,Rare,4,11,Raptor,406,"[-1,-1]"
50875,Nychus,Rare,4,11,Raptor,15,"[-1,-1]"
50876,Avis,Rare,4,11,Raptor,51,"[-1,-1]"
50882,Chupacabros,Rare,4,11,Raptor,8,"[-1,-1]"
52157,Ohgan,Elite,1,11,Raptor,1977,"[-1,-1]"
58071,Trained Saurid,Normal,0,11,Raptor,6507,"[-1,-1]"
61556,Zandalari Raptor,Normal,0,11,Raptor,unknown,[]
62654,Zandalari Raptor,Normal,0,11,Raptor,unknown,[]
64638,Gurubashi Riding Raptor,Normal,0,11,Raptor,5841,"[-1,-1]"
65428,Trained Amani Raptor,Normal,0,11,Raptor,5841,"[-1,-1]"
69180,Tamed Bladetalon,Normal,0,11,Raptor,6507,"[-1,-1]"
69244,Fierce Anklebiter,Normal,0,11,Raptor,6507,"[-1,-1]"
69306,Loa-Infused Bladetalon,Normal,0,11,Raptor,6507,"[-1,-1]"
69311,Loa-Infused Saurid,Normal,0,11,Raptor,6507,"[-1,-1]"
70534,Skeletal Lasher,Normal,0,11,Raptor,6507,"[-1,-1]"
71297,Tamed Bladetalon,Normal,0,11,Raptor,6507,"[-1,-1]"
80694,Stonescale,Normal,0,11,Raptor,6722,"[0,0]"
85565,Desert Wastetalon,Normal,0,11,Raptor,6721,"[-1,-1]"
85970,Riptar,Rare,4,11,Raptor,6721,"[-1,-1]"
86292,Brittle Bone Raptor,Normal,0,11,Raptor,6755,"[-1,-1]"
86423,Jungle Wastetalon,Normal,0,11,Raptor,6721,"[-1,-1]"
86425,Gorgrond Wastetalon,Normal,0,11,Raptor,6721,"[-1,-1]"
87084,Riplash,Normal,0,11,Raptor,6721,"[0,0]"
87409,Scythetooth Raptor,Normal,0,11,Raptor,unknown,[]
88495,Bloodtalon Raptor,Normal,0,11,Raptor,6722,"[-1,-1]"
88951,Vileclaw,Rare Elite,2,11,Raptor,6755,"[-1,-1]"
88956,Vicious Razorclaw,Elite,1,11,Raptor,6755,"[-1,-1]"
88957,Young Razorclaw,Normal,0,11,Raptor,6755,"[-1,-1]"
89742,Scaleclaw Devourer,Normal,0,11,Raptor,6723,"[-1,-1]"
89744,Scaleclaw Lashtail,Normal,0,11,Raptor,6723,"[-1,-1]"
89745,Scaleclaw Hatchling,Normal,0,11,Raptor,6723,"[-1,-1]"
92694,The Goreclaw,Rare,4,11,Raptor,6723,"[-1,-1]"
97247,Sunscale Lashtail,Normal,0,11,Raptor,unknown,[]
97248,Sunscale Screecher,Normal,0,11,Raptor,unknown,[]
101145,Raptor,Elite,1,11,Raptor,unknown,[]
115663,Direbeak Nest-Keeper,Normal,0,11,Raptor,7541,"[-1,-1]"
115664,Sharptalon Nest-Keeper,Normal,0,11,Raptor,7558,"[-1,-1]"
115665,Snowfeather Nest-Keeper,Normal,0,11,Raptor,7503,"[-1,-1]"
115666,Bloodgazer Nest-Keeper,Normal,0,11,Raptor,7334,"[-1,-1]"
115667,Direbeak Patriarch,Elite,1,11,Raptor,7541,"[-1,-1]"
115668,Sharptalon Patriarch,Elite,1,11,Raptor,7558,"[-1,-1]"
115669,Snowfeather Patriarch,Elite,1,11,Raptor,7503,"[-1,-1]"
115670,Bloodgazer Patriarch,Elite,1,11,Raptor,7334,"[-1,-1]"
115671,Direbeak Matriarch,Elite,1,11,Raptor,7541,"[-1,-1]"
115672,Sharptalon Matriarch,Elite,1,11,Raptor,7558,"[-1,-1]"
115673,Snowfeather Matriarch,Elite,1,11,Raptor,7503,"[-1,-1]"
115674,Bloodgazer Matriarch,Elite,1,11,Raptor,7334,"[-1,-1]"
115675,Young Bloodgazer,Normal,0,11,Raptor,7334,"[-1,-1]"
115676,Young Sharptalon,Normal,0,11,Raptor,7558,"[-1,-1]"
115677,Young Snowfeather,Normal,0,11,Raptor,7503,"[-1,-1]"
115678,Young Direbeak,Normal,0,11,Raptor,7541,"[-1,-1]"
120587,Rivermarsh Raptor,Normal,0,11,Raptor,8500,"[-1,-1]"
122004,Umbra'jin,Rare,4,11,Raptor,8499,"[-1,-1]"
122504,Savagemane Ravasaur,Normal,0,11,Raptor,8499,"[-1,-1]"
123096,Frogmarsh Razormaw,Normal,0,11,Raptor,8500,"[-1,-1]"
123354,Bloodbound Raptor,Normal,0,11,Raptor,unknown,[]
123443,Bloodbound Raptor,Normal,0,11,Raptor,8500,"[null,-1]"
123842,Fossilized Raptor,Normal,0,11,Raptor,unknown,[]
124217,Raptor Patriarch,Normal,0,11,Raptor,8500,"[-1,-1]"
124226,Raptor Matriarch,Normal,0,11,Raptor,8500,"[-1,-1]"
125206,Sharptooth Scavenger,Normal,0,11,Raptor,8500,"[-1,-1]"
126023,Harbor Saurid,Normal,0,11,Raptor,8670|8499,"[0,0]"
126117,Bound Scavenger,Normal,0,11,Raptor,8500,"[-1,-1]"
126132,Sickly Scavenger,Normal,0,11,Raptor,8500,"[0,0]"
126142,Bajiatha,Rare,4,11,Raptor,8500,"[-1,-1]"
126331,Thieving Snapper,Normal,0,11,Raptor,8670,"[0,0]"
126443,Mature Scrounger,Normal,0,11,Raptor,8500,"[null,0]"
126631,Wild Saurid,Normal,0,11,Raptor,8499,"[0,0]"
