npc_id,npc_name,classification,classification_id,family_id,family_name,zone_id,react
127873,Scrounger Patriarch,Rare,4,11,Raptor,8500,"[-1,-1]"
127907,Scattering Grubber,Normal,0,11,Raptor,8500,"[0,0]"
128435,Toxic Saurid,Normal,0,11,Raptor,9028,"[-1,-1]"
128585,Shore Saurid,Normal,0,11,Raptor,8500,"[0,0]"
128616,Shore Saurid Matriarch,Normal,0,11,Raptor,8500,"[0,0]"
129410,Risen Ravasaur,Normal,0,11,Raptor,8501,"[-1,-1]"
129517,Reanimated Raptor,Elite,1,11,Raptor,9028,"[-1,-1]"
130191,Clutch Defender,Normal,0,11,Raptor,8500,"[-1,-1]"
130589,Roaming Nibbler,Normal,0,11,Raptor,8499,"[0,0]"
130589,Roaming Nibbler,Normal,0,11,Raptor,8670,"[0,0]"
130722,Fenclaw Stalker,Normal,0,11,Raptor,8500,"[-1,-1]"
130722,Fenclaw Stalker,Normal,0,11,Raptor,8501,"[-1,-1]"
130727,Fenclaw Runner,Normal,0,11,Raptor,8500,"[-1,-1]"
130735,Bone Raptor,Normal,0,11,Raptor,8500,"[-1,-1]"
131560,Feral Ravasaur,Normal,0,11,Raptor,8499,"[-1,-1]"
131623,Xibalan Saurid,Normal,0,11,Raptor,8499,"[0,0]"
131624,Xibalan Ravasaur,Normal,0,11,Raptor,8499,"[-1,-1]"
132754,Highland Strider,Normal,0,11,Raptor,9439,"[-1,-1]"
132754,Highland Strider,Normal,0,11,Raptor,9734,"[-1,-1]"
133812,Zanxib,Rare,4,11,Raptor,8500,"[-1,-1]"
134046,Enthralled Saurid,Normal,0,11,Raptor,8499,"[-1,-1]"
134047,Enthralled Saurid,Normal,0,11,Raptor,8499,"[-1,-1]"
134167,Highland Thrasher,Normal,0,11,Raptor,9734,"[-1,-1]"
134167,Highland Thrasher,Normal,0,11,Raptor,9439,"[-1,-1]"
134436,Zulajin,Elite,1,11,Raptor,8500,"[null,-1]"
135433,Reanimated Ravasaur,Normal,0,11,Raptor,8499,"[-1,-1]"
135490,Toxic Saurid,Normal,0,11,Raptor,8499,"[-1,-1]"
135742,Risen Anklebiter,Normal,0,11,Raptor,8501,"[-1,-1]"
135743,Risen Ravasaur,Normal,0,11,Raptor,8501,"[-1,-1]"
135790,Roughscale Stalker,Normal,0,11,Raptor,8500,"[-1,-1]"
136426,Fenclaw Leaper,Normal,0,11,Raptor,8500,"[-1,-1]"
136566,Thieving Snapper,Normal,0,11,Raptor,8501,"[0,0]"
136976,T'zala,Elite,1,11,Raptor,9526,"[-1,-1]"
136984,Reban,Elite,1,11,Raptor,9526,"[-1,-1]"
137487,Skeletal Hunting Raptor,Elite,1,11,Raptor,9526,"[-1,-1]"
137545,Coastal Saurid,Normal,0,11,Raptor,8499,"[0,0]"
139326,Invasive Eggsnatcher,Normal,0,11,Raptor,8499,"[0,0]"
139365,Queenfeather,Normal,0,11,Raptor,8499,"[-1,-1]"
139488,Roaming Saurid,Normal,0,11,Raptor,8500,"[0,0]"
139842,Risen Ravasaur,Normal,0,11,Raptor,9525,[]
140699,Bonescreamer,Normal,0,11,Raptor,8499,"[null,-1]"
142312,Skullripper,Rare Elite,2,11,Raptor,9439,"[-1,-1]"
142312,Skullripper,Rare Elite,2,11,Raptor,9734,"[-1,-1]"
142338,Highland Strider,Normal,0,11,Raptor,45,"[-1,-1]"
142339,Highland Thrasher,Normal,0,11,Raptor,45,"[-1,-1]"
142340,Highland Fleshstalker,Normal,0,11,Raptor,45,"[-1,-1]"
142437,Skullripper,Rare Elite,2,11,Raptor,45,"[-1,-1]"
145110,Ravasaur Sniffer,Normal,0,11,Raptor,8568,"[-1,1]"
145110,Ravasaur Sniffer,Normal,0,11,Raptor,8567,"[-1,1]"
145444,Ravasaur Fleshripper,Normal,0,11,Raptor,8568,"[-1,1]"
145444,Ravasaur Fleshripper,Normal,0,11,Raptor,8567,"[-1,1]"
149147,N'chala the Egg Thief,Rare,4,11,Raptor,8499,"[-1,-1]"
166038,Resurfaced Predator,Normal,0,11,Raptor,8500,"[-1,-1]"
167350,Raptor,Normal,0,11,Raptor,10424,"[null,0]"
168986,Skeletal Raptor,Elite,1,11,Raptor,13309,"[-1,-1]"
171583,Resurfaced Predator,Normal,0,11,Raptor,8500,"[-1,-1]"
187256,Time-Lost Raptor,Normal,0,11,Raptor,13647,"[-1,-1]"
201534,Time-Lost Raptor,Normal,0,11,Raptor,13647,"[-1,-1]"
206728,Time-Lost Raptor,Normal,0,11,Raptor,13647,"[-1,-1]"
209595,Dreamtalon,Normal,0,11,Raptor,14529,"[1,null]"
210005,Dreamtalon,Normal,0,11,Raptor,14529,"[1,1]"
210051,Matriarch Keevah,Rare,4,11,Raptor,14529,"[-1,-1]"
210161,Ristar the Rabid,Rare,4,11,Raptor,14529,"[-1,-1]"
210229,Mischievous Dreamtalon,Normal,0,11,Raptor,14529,"[0,0]"
210230,Dreamtalon Packwatcher,Normal,0,11,Raptor,14529,"[0,0]"
210324,Raised Boneripper,Normal,0,11,Raptor,6453,"[null,-1]"
210892,Striped Dreamtalon,Normal,0,11,Raptor,14529,"[-1,-1]"
211194,Stunned Dreamtalon,Normal,0,11,Raptor,14529,"[0,0]"
211195,Inspired Dreamtalon,Normal,0,11,Raptor,14529,"[0,0]"
211316,Listless Dreamtalon,Normal,0,11,Raptor,14529,"[0,0]"
211447,Rowdy Dreamtalon,Normal,0,11,Raptor,14529,"[-1,-1]"
211630,Hunting Dreamtalon,Normal,0,11,Raptor,14529,"[0,0]"
212043,Elusive Dreamtalon,Normal,0,11,Raptor,14529,"[-1,null]"
212781,Dreamtalon,Normal,0,11,Raptor,14643,[]
237201,Agitated Thorntalon,Normal,0,11,Raptor,15355,"[-1,-1]"
237496,Lightmad Saptor,Normal,0,11,Raptor,15968,"[-1,-1]"
241466,Swarming Lightsaptor,Normal,0,11,Raptor,15968,"[-1,-1]"
242403,Cascades Fenhunter,Normal,0,11,Raptor,15355,"[-1,-1]"
248470,Stalking Thorntalon,Normal,0,11,Raptor,15355,"[-1,-1]"
249285,Salivating Saptor,Normal,0,11,Raptor,15355,"[-1,-1]"
249508,Teething Saptor,Normal,0,11,Raptor,15355,"[0,0]"
250169,Thornhook Saptor,Normal,0,11,Raptor,15355,"[-1,-1]"
250170,Splintclaw Saptor,Normal,0,11,Raptor,15355,"[-1,-1]"
250175,Thornhook Hunter,Normal,0,11,Raptor,15355,"[-1,-1]"
250176,Splintclaw Ravager,Normal,0,11,Raptor,15355,"[-1,-1]"
250340,Lightcursed Saptor,Normal,0,11,Raptor,15355,"[-1,-1]"
251916,Insatiable Saptor,Normal,0,11,Raptor,15355,"[-1,-1]"
256268,Cleftstalker Saptor,Normal,0,11,Raptor,15355,"[-1,-1]"
256914,Lightmad Saptor,Normal,0,11,Raptor,15968,[]
2172,Strider Clutchmother,Rare,4,12,Tallstrider,148,"[0,0]"
2321,Foreststrider Fledgling,Normal,0,12,Tallstrider,148,"[0,0]"
2955,Plainstrider,Normal,0,12,Tallstrider,6452,"[0,0]"
2956,Adult Plainstrider,Normal,0,12,Tallstrider,215,"[0,0]"
2956,Adult Plainstrider,Normal,0,12,Tallstrider,1638,"[0,0]"
2957,Elder Plainstrider,Normal,0,12,Tallstrider,215,"[0,0]"
2957,Elder Plainstrider,Normal,0,12,Tallstrider,1638,"[0,0]"
3068,Mazzranache,Rare,4,12,Tallstrider,215,"[-1,-1]"
3244,Greater Plainstrider,Normal,0,12,Tallstrider,17,"[0,0]"
3245,Ornery Plainstrider,Normal,0,12,Tallstrider,17,"[0,0]"
3246,Fleeting Plainstrider,Normal,0,12,Tallstrider,17,"[0,0]"
17372,Timberstrider Fledgling,Normal,0,12,Tallstrider,3524,"[-1,-1]"
17373,Timberstrider,Normal,0,12,Tallstrider,3524,"[-1,-1]"
17374,Greater Timberstrider,Normal,0,12,Tallstrider,3524,"[-1,-1]"
22807,Lost Torranche,Normal,0,12,Tallstrider,3519,"[-1,-1]"
32997,Fleetfoot,Normal,0,12,Tallstrider,148,"[0,0]"
37085,Towering Plainstrider,Normal,0,12,Tallstrider,4709,"[0,0]"
37091,Deviate Plainstrider,Normal,0,12,Tallstrider,4709,"[0,0]"
39337,Wayward Plainstrider,Normal,0,12,Tallstrider,14,"[0,0]"
45825,Swampstrider,Normal,0,12,Tallstrider,8,"[-1,-1]"
50884,Dustflight the Cowardly,Rare,4,12,Tallstrider,406,"[0,0]"
50886,Seawing,Rare,4,12,Tallstrider,8,"[0,0]"
56753,Hornbill Strider,Normal,0,12,Tallstrider,5805,"[-1,0]"
96167,Fleeting Plainstrider,Normal,0,12,Tallstrider,17,"[0,0]"
167349,Plainstrider,Normal,0,12,Tallstrider,10424,"[null,0]"
183595,Primal Hornstrider,Normal,0,12,Tallstrider,13645,"[-1,-1]"
188089,Swift Hornstrider,Normal,0,12,Tallstrider,13645,"[-1,-1]"
190029,Swift Hornstrider,Normal,0,12,Tallstrider,13645,"[0,0]"
190909,Swift Hornstrider,Normal,0,12,Tallstrider,13645,"[-1,-1]"
191334,Anxious Hornstrider,Normal,0,12,Tallstrider,13644,"[1,1]"
191357,Vengeful Hornstrider,Normal,0,12,Tallstrider,13644,"[1,1]"
192176,Hornstrider Hatchling,Normal,0,12,Tallstrider,13644,"[0,0]"
192176,Hornstrider Hatchling,Normal,0,12,Tallstrider,13645,"[0,0]"
192178,Grazing Hornstrider,Normal,0,12,Tallstrider,13644,"[0,0]"
192641,Swiftfoot Tallstrider,Normal,0,12,Tallstrider,13647,"[-1,-1]"
193177,Beakers,Rare,4,12,Tallstrider,13644,"[-1,-1]"
193301,Aggressive Hornstrider,Normal,0,12,Tallstrider,13645,"[-1,-1]"
193308,Hornstrider Chick,Normal,0,12,Tallstrider,13645,"[0,0]"
193884,Elusive Hornstrider,Normal,0,12,Tallstrider,13645,"[-1,-1]"
194673,Sprightly Hornstrider,Normal,0,12,Tallstrider,13645,"[-1,-1]"
194926,Swift Hornstrider,Normal,0,12,Tallstrider,13645,"[-1,-1]"
195366,Swiftfoot Tallstrider,Normal,0,12,Tallstrider,13647,"[-1,-1]"
195383,Swiftfoot Tallstrider,Normal,0,12,Tallstrider,13647,"[-1,-1]"
195458,Sprightly Hornstrider,Normal,0,12,Tallstrider,13645,"[-1,-1]"
195459,Swift Hornstrider,Normal,0,12,Tallstrider,13645,"[-1,-1]"
195895,Nergazurai,Rare Elite,2,12,Tallstrider,13645,"[-1,-1]"
195905,Hornstrider Runner,Normal,0,12,Tallstrider,13645,"[-1,-1]"
196550,Hornstrider Chick,Normal,0,12,Tallstrider,13644,[]
212486,Shallows Hornstrider,Normal,0,12,Tallstrider,14969,[]
212487,Puddlesplish Hornstrider,Normal,0,12,Tallstrider,14969,[]
212487,Puddlesplish Hornstrider,Normal,0,12,Tallstrider,15105,[]
212488,Poolcrash Hornstrider,Normal,0,12,Tallstrider,14969,[]
212488,Poolcrash Hornstrider,Normal,0,12,Tallstrider,15105,[]
237407,Displaced Hawkstrider,Normal,0,12,Tallstrider,15968,"[1,1]"
243133,Runaway Hawkstrider,Normal,0,12,Tallstrider,15968,"[1,1]"
243832,Cowed Hawkstrider,Normal,0,12,Tallstrider,15968,"[1,1]"
244060,Displaced Hawkstrider,Normal,0,12,Tallstrider,15968,"[-1,-1]"
244918,Supply Strider,Normal,0,12,Tallstrider,15968,"[1,1]"
246633,Harried Hawkstrider,Rare,4,12,Tallstrider,15968,"[-1,-1]"
246895,Runaway Supply Strider,Normal,0,12,Tallstrider,15968,"[1,1]"
250229,Brightwing Hawkstrider,Normal,0,12,Tallstrider,15968,[]
250566,Brilliant Hawkstrider,Normal,0,12,Tallstrider,15969,"[0,0]"
251464,Meadowstep Hawkstrider,Normal,0,12,Tallstrider,16215,"[0,0]"
251733,Brilliant Hawkstrider,Normal,0,12,Tallstrider,15969,[]
253924,Brilliant Hawkstrider,Normal,0,12,Tallstrider,15968,"[0,0]"
254722,Supply Strider,Normal,0,12,Tallstrider,15968,"[1,1]"
256834,Resplendent Hawkstrider,Normal,0,12,Tallstrider,15968,"[0,0]"
256835,Refulgent Hawkstrider,Normal,0,12,Tallstrider,15968,"[0,0]"
256836,Glistening Hawkstrider,Normal,0,12,Tallstrider,15968,"[0,0]"
256841,Resplendent Hawkstrider,Normal,0,12,Tallstrider,15968,"[0,0]"
256842,Refulgent Hawkstrider,Normal,0,12,Tallstrider,15968,"[0,0]"
256843,Glistening Hawkstrider,Normal,0,12,Tallstrider,15968,"[0,0]"
256844,Gleaming Hawkstrider,Normal,0,12,Tallstrider,15968,"[0,0]"
256847,Gleaming Hawkstrider,Normal,0,12,Tallstrider,15968,"[0,0]"
256862,Brilliant Hawkstrider,Normal,0,12,Tallstrider,15968,"[0,0]"
256876,Brilliant Hawkstrider,Normal,0,12,Tallstrider,15968,"[0,0]"
257954,Irritated Supply Strider,Normal,0,12,Tallstrider,15968,"[1,1]"
261337,Voidsinged Hawkstrider,Elite,1,12,Tallstrider,15968,"[-1,-1]"
264269,Brilliant Hawkstrider,Normal,0,12,Tallstrider,15968,"[0,0]"
3124,Scorpid Worker,Normal,0,20,Scorpid,6451,"[0,0]"
3124,Scorpid Worker,Normal,0,20,Scorpid,1,"[0,0]"
3124,Scorpid Worker,Normal,0,20,Scorpid,14,"[0,0]"
3125,Clattering Scorpid,Normal,0,20,Scorpid,14,"[-1,-1]"
3126,Armored Scorpid,Normal,0,20,Scorpid,14,"[-1,-1]"
3127,Venomtail Scorpid,Normal,0,20,Scorpid,14,"[-1,-1]"
3281,Sarkoth,Normal,0,20,Scorpid,6451,"[0,0]"
4696,Scorpashi Snapper,Normal,0,20,Scorpid,405,"[-1,-1]"
4697,Scorpashi Lasher,Normal,0,20,Scorpid,405,"[-1,-1]"
4699,Scorpashi Venomlash,Normal,0,20,Scorpid,405,"[-1,-1]"
5823,Death Flayer,Rare,4,20,Scorpid,14,"[-1,-1]"
5937,Vile Sting,Rare,4,20,Scorpid,400,"[-1,-1]"
7022,Venomlash Scorpid,Elite,1,20,Scorpid,1337,"[-1,-1]"
7078,Cleft Scorpid,Normal,0,20,Scorpid,1337,"[-1,-1]"
7405,Deadly Cleft Scorpid,Normal,0,20,Scorpid,1337,"[-1,-1]"
7803,Scorpid Duneburrower,Normal,0,20,Scorpid,440,"[-1,-1]"
8301,Clack the Reaver,Rare,4,20,Scorpid,4,"[-1,-1]"
8926,Deep Stinger,Normal,0,20,Scorpid,1584,"[-1,-1]"
9691,Venomtip Scorpid,Normal,0,20,Scorpid,46,"[-1,-1]"
11735,Stonelash Scorpid,Normal,0,20,Scorpid,1377,"[-1,-1]"
11736,Stonelash Pincer,Normal,0,20,Scorpid,1377,"[-1,-1]"
11737,Stonelash Flayer,Normal,0,20,Scorpid,1377,"[-1,-1]"
14476,Krellack,Rare,4,20,Scorpid,1377,"[-1,-1]"
15196,Deathclasp,Elite,1,20,Scorpid,1377,"[-1,-1]"
15240,Vekniss Hive Crawler,Elite,1,20,Scorpid,3428,"[-1,-1]"
15317,Qiraji Scorpion,Normal,0,20,Scorpid,3428,"[-1,-1]"
15336,Hive'Zara Tail Lasher,Elite,1,20,Scorpid,3429,"[-1,-1]"
21864,Scorchshell Pincer,Normal,0,20,Scorpid,3520,"[-1,-1]"
22100,Scorpid Bonecrawler,Normal,0,20,Scorpid,3519,"[-1,-1]"
39183,Scorpitar,Rare,4,20,Scorpid,440,"[-1,-1]"
40581,Gargantapid,Normal,0,20,Scorpid,440,"[-1,-1]"
40656,Duneclaw Matriarch,Normal,0,20,Scorpid,440,"[-1,-1]"
40717,Duneclaw Lasher,Normal,0,20,Scorpid,440,"[-1,-1]"
44546,Duneclaw Burrower,Normal,0,20,Scorpid,440,"[-1,-1]"
44587,Duneclaw Stalker,Normal,0,20,Scorpid,440,"[-1,-1]"
44599,Duneclaw Broodlord,Normal,0,20,Scorpid,440,"[-1,-1]"
45859,Venomblood Scorpid,Normal,0,20,Scorpid,5034,"[-1,-1]"
47803,Sand Scorpid,Normal,0,20,Scorpid,5034,"[-1,-1]"
48130,Scorpid Cliffcrawler,Normal,0,20,Scorpid,400,"[-1,-1]"
48130,Scorpid Cliffcrawler,Normal,0,20,Scorpid,440,"[-1,-1]"
48130,Scorpid Cliffcrawler,Normal,0,20,Scorpid,15,"[-1,-1]"
50154,Madexx,Rare,4,20,Scorpid,5034,"[-1,-1]"
51000,Blackshell the Impenetrable,Rare,4,20,Scorpid,3,"[-1,-1]"
51001,Venomclaw,Rare,4,20,Scorpid,400,"[-1,-1]"
51002,Scorpoxx,Rare,4,20,Scorpid,51,"[-1,-1]"
51004,Toxx,Rare,4,20,Scorpid,1377,"[-1,-1]"
51007,Serkett,Rare,4,20,Scorpid,3,"[-1,-1]"
51008,The Barbed Horror,Rare,4,20,Scorpid,400,"[-1,-1]"
51010,Snips,Rare,4,20,Scorpid,51,"[-1,-1]"
51401,Madexx,Rare,4,20,Scorpid,5034,"[-1,-1]"
51402,Madexx,Rare,4,20,Scorpid,5034,"[-1,-1]"
51403,Madexx,Rare,4,20,Scorpid,5034,"[-1,-1]"
51404,Madexx,Rare,4,20,Scorpid,5034,"[-1,-1]"
51673,Venomscale Spitter,Normal,0,20,Scorpid,5034,"[-1,-1]"
53240,Emberspit Scorpion,Normal,0,20,Scorpid,5733,"[0,0]"
61299,Seething Fleshripper,Normal,0,20,Scorpid,5842,"[-1,-1]"
62162,Horrorscale Scorpid,Normal,0,20,Scorpid,6138,"[-1,-1]"
62759,Kor'thik Scorpid,Normal,0,20,Scorpid,6138,"[-1,-1]"
63586,Onyx Venomtail,Normal,0,20,Scorpid,6138,"[-1,-1]"
63588,Ruby Venomtail,Normal,0,20,Scorpid,6138,"[-1,-1]"
63726,Mutating Scorpid,Normal,0,20,Scorpid,6138,"[-1,-1]"
63728,Ik'thik Amberstinger,Elite,1,20,Scorpid,6138,"[-1,-1]"
63833,Mutating Scorpid,Normal,0,20,Scorpid,6138,"[-1,-1]"
64982,Zan'thik Amberhusk,Normal,0,20,Scorpid,6138,"[-1,-1]"
64983,Amber-Fed Hatchling,Normal,0,20,Scorpid,6138,"[0,0]"
65632,Ik'thik Terrorclaw,Elite,1,20,Scorpid,6138,"[-1,-1]"
85562,Skittering Doomstinger,Normal,0,20,Scorpid,6721,"[-1,-1]"
85562,Skittering Doomstinger,Normal,0,20,Scorpid,9786,"[-1,-1]"
91314,Crimson Stinger,Normal,0,20,Scorpid,6723,"[-1,-1]"
96021,King Azureback,Normal,0,20,Scorpid,7503,"[-1,-1]"
102263,Skorpyron,Elite,1,20,Scorpid,8025,"[-1,-1]"
103217,Crystalline Scorpid,Elite,1,20,Scorpid,8025,"[-1,-1]"
105141,Emberspit Scorpion,Normal,0,20,Scorpid,8125,"[0,0]"
108009,Azureback Broodling,Normal,0,20,Scorpid,7503,"[-1,-1]"
108014,Azureback Broodmother,Normal,0,20,Scorpid,7503,"[-1,-1]"
108359,Volatile Scorpid,Elite,1,20,Scorpid,8025,"[-1,-1]"
108360,Acidmaw Scorpid,Elite,1,20,Scorpid,8025,"[-1,-1]"
108361,Crystalline Scorpid,Elite,1,20,Scorpid,8025,"[-1,-1]"
122153,Scorpashi Venomtail,Normal,0,20,Scorpid,8501,"[-1,-1]"
122749,Deathsnap Caretaker,Normal,0,20,Scorpid,8501,"[-1,-1]"
123571,Deathsnap Carver,Normal,0,20,Scorpid,8501,"[-1,-1]"
123636,Lost Emberspit Scorpion,Elite,1,20,Scorpid,5733,"[0,0]"
125882,Scorpashi Direclaw,Normal,0,20,Scorpid,8501,"[-1,-1]"
129259,Deathsnap Elder,Normal,0,20,Scorpid,8501,"[-1,-1]"
131897,Stonelash Pincer,Normal,0,20,Scorpid,1377,"[-1,-1]"
131897,Stonelash Pincer,Normal,0,20,Scorpid,0,"[-1,-1]"
134019,Scorpashi Venomtail,Normal,0,20,Scorpid,8501,"[-1,-1]"
135728,Scorpashi Venomtail,Normal,0,20,Scorpid,8501,"[-1,-1]"
136336,Scorpox,Rare,4,20,Scorpid,8501,"[-1,-1]"
137198,Oasis Stalker,Normal,0,20,Scorpid,8501,"[-1,-1]"
137217,Oasis Deathstrike,Normal,0,20,Scorpid,8501,"[-1,-1]"
137332,Scorpashi Duneclaw,Normal,0,20,Scorpid,8501,"[-1,-1]"
152768,Venomtail Scorpid,Normal,0,20,Scorpid,10833,"[-1,-1]"
161382,Chittering Scorpling,Normal,0,20,Scorpid,9105,"[-1,-1]"
162364,Sand Scorpid,Normal,0,20,Scorpid,10833,[]
162378,Venomscale Spitter,Normal,0,20,Scorpid,10833,"[-1,-1]"
162380,Venomblood Scorpid,Normal,0,20,Scorpid,10833,"[-1,-1]"
167344,Scorpion,Normal,0,20,Scorpid,10424,"[null,0]"
211242,Roiling Deathstalker,Elite,1,20,Scorpid,14529,"[-1,-1]"
215830,Agitated Scorpid,Normal,0,20,Scorpid,14795,"[-1,-1]"
217742,Deeps Scorpion,Normal,0,20,Scorpid,14795,"[-1,-1]"
220698,Shadowsting Scorpid,Normal,0,20,Scorpid,14795,"[-1,-1]"
222645,Shadowsting Lurker,Normal,0,20,Scorpid,14795,"[-1,-1]"
222872,Shadowsting Scavenger,Normal,0,20,Scorpid,14795,"[-1,-1]"
222873,Scavenging Swarmer,Normal,0,20,Scorpid,14795,"[-1,-1]"
222874,Lurking Hatchling,Normal,0,20,Scorpid,14795,"[-1,-1]"
226573,Cliffwalk Scavenger,Normal,0,20,Scorpid,14795,"[-1,-1]"
239461,Heinous Klaxid,Normal,0,20,Scorpid,15958,"[-1,-1]"
247444,Infused Klaxid,Normal,0,20,Scorpid,15458,"[-1,-1]"
250553,Klaxid,Normal,0,20,Scorpid,15458,"[-1,null]"
252682,Hoarding Klaxid,Normal,0,20,Scorpid,15958,"[-1,-1]"
254097,Hoarding Klaxid,Normal,0,20,Scorpid,15958,[]
254720,Frenzied Klaxid,Normal,0,20,Scorpid,15968,"[-1,-1]"
255514,Shardstinger Klaxid,Normal,0,20,Scorpid,15458,"[-1,-1]"
257088,Shardstinger Klaxid,Normal,0,20,Scorpid,15458,"[-1,-1]"
257110,Crystalback Klaxid,Normal,0,20,Scorpid,15458,"[-1,-1]"
257136,Crystalback Klaxid,Normal,0,20,Scorpid,15458,"[-1,-1]"
2408,Snapjaw,Normal,0,21,Turtle,267,"[0,0]"
2408,Snapjaw,Normal,0,21,Turtle,2367,"[0,0]"
2505,Saltwater Snapjaw,Normal,0,21,Turtle,47,"[0,0]"
3461,Oasis Snapjaw,Normal,0,21,Turtle,17,"[-1,-1]"
3461,Oasis Snapjaw,Normal,0,21,Turtle,4709,"[-1,-1]"
3653,Kresh,Elite,1,21,Turtle,718,"[0,0]"
4397,Mudrock Spikeshell,Normal,0,21,Turtle,15,"[0,0]"
5431,Surf Glider,Normal,0,21,Turtle,440,"[0,0]"
6352,Coralshell Lurker,Normal,0,21,Turtle,16,"[0,0]"
7977,Gammerita,Normal,0,21,Turtle,47,"[-1,-1]"
8213,Ironback,Rare,4,21,Turtle,47,"[0,0]"
13599,Stolid Snapjaw,Normal,0,21,Turtle,2100,"[0,0]"
14123,Steeljaw Snapper,Normal,0,21,Turtle,440,"[0,0]"
14223,Cranky Benj,Rare,4,21,Turtle,267,"[0,0]"
22885,Dragon Turtle,Elite,1,21,Turtle,3959,"[-1,-1]"
25482,Sand Turtle,Normal,0,21,Turtle,3537,"[0,0]"
33710,Lake Snapper,Normal,0,21,Turtle,3430,"[0,0]"
33711,Plagued Snapper,Normal,0,21,Turtle,3433,"[0,0]"
36732,Ancient Island Turtle,Normal,0,21,Turtle,4720,"[null,0]"
38845,Child of Volcanoth,Normal,0,21,Turtle,4720,"[null,-1]"
44109,Marsh Snapper,Normal,0,21,Turtle,4714,[]
44626,Lakebed Snapper,Normal,0,21,Turtle,38,"[0,0]"
45950,Sorrowmurk Snapjaw,Normal,0,21,Turtle,8,"[0,0]"
48128,Stranded Sparkleshell,Normal,0,21,Turtle,400,"[0,0]"
50058,Terrorpene,Rare,4,21,Turtle,616,"[-1,-1]"
50854,Bloodtooth,Elite,1,21,Turtle,6134,"[-1,-1]"
51014,Terrapis,Rare,4,21,Turtle,12,"[-1,-1]"
51014,Terrapis,Rare,4,21,Turtle,10,"[-1,-1]"
56256,Wyrmhorn Turtle,Normal,0,21,Turtle,5805,"[0,0]"
56447,Muck Snapper,Normal,0,21,Turtle,5785,"[-1,-1]"
56832,Razorback Snapper,Normal,0,21,Turtle,5805,"[-1,-1]"
56833,Krosh,Normal,0,21,Turtle,5805,"[-1,-1]"
58218,Saltback Turtle,Normal,0,21,Turtle,5785,"[0,0]"
58219,Saltback Yearling,Normal,0,21,Turtle,5785,"[0,0]"
58431,Bulgeback Tortoise,Normal,0,21,Turtle,5805,"[0,0]"
58811,Jade Snapping Turtle,Normal,0,21,Turtle,5785,"[0,0]"
58940,Elder Seadragon,Elite,1,21,Turtle,6134,"[0,0]"
58941,Seadragon,Normal,0,21,Turtle,6134,"[0,0]"
58942,Seadragon Hatchling,Normal,0,21,Turtle,6134,"[0,0]"
59084,Pearly Tortoise,Normal,0,21,Turtle,5785,"[0,0]"
61619,Rankbite Tortoise,Normal,0,21,Turtle,5842,"[0,0]"
61971,Sharpshell Wader,Normal,0,21,Turtle,5842,"[0,0]"
62160,Chillwater Turtle,Normal,0,21,Turtle,6138,"[0,0]"
62739,Docile Razorback,Normal,0,21,Turtle,5805,[]
63981,Brineshell Snapper,Normal,0,21,Turtle,6138,"[0,0]"
64725,Shoreshell Snapper,Normal,0,21,Turtle,5841,"[0,0]"
64726,Elder Shoreshell Snapper,Normal,0,21,Turtle,5841,"[-1,-1]"
66099,Riverbank Barbshell,Normal,0,21,Turtle,5805,"[0,0]"
66462,Rankbite Ancient,Normal,0,21,Turtle,5842,"[0,0]"
67703,Slateshell Wanderer,Normal,0,21,Turtle,6677,"[0,0]"
67703,Slateshell Wanderer,Normal,0,21,Turtle,6507,"[0,0]"
67763,Slateshell Ancient,Normal,0,21,Turtle,6507,"[-1,-1]"
67763,Slateshell Ancient,Normal,0,21,Turtle,6677,"[-1,-1]"
67895,Mature Terrapin,Normal,0,21,Turtle,6134,"[0,0]"
69998,Goda,Rare Elite,2,21,Turtle,6507,"[-1,-1]"
72763,Great Turtle Hatchling,Normal,0,21,Turtle,6757,"[0,0]"
72764,Great Turtle,Elite,1,21,Turtle,6757,"[0,0]"
72765,Elder Great Turtle,Elite,1,21,Turtle,6757,"[0,0]"
73161,Great Turtle Furyshell,Rare,4,21,Turtle,6757,"[0,0]"
74446,Ghamoo-Ra,Elite,1,21,Turtle,719,"[-1,-1]"
74722,Razorshell Snapjaw,Elite,1,21,Turtle,719,"[-1,-1]"
76954,Pahboo-Ra,Normal,0,21,Turtle,719,"[-1,-1]"
89696,Horned Leatherback,Normal,0,21,Turtle,7334,"[0,0]"
89891,Dragon Turtle,Normal,0,21,Turtle,7334,"[0,0]"
101982,Coldshell Snapper,Normal,0,21,Turtle,7503,"[-1,-1]"
102515,Saltbeak Snapper,Normal,0,21,Turtle,8017,"[-1,-1]"
102515,Saltbeak Snapper,Normal,0,21,Turtle,7558,"[-1,-1]"
110050,Stillwater Snapper,Normal,0,21,Turtle,7637,"[0,0]"
110703,Stillwater Chomper,Normal,0,21,Turtle,7637,"[-1,-1]"
110838,Timeworn Greatshell,Normal,0,21,Turtle,7334,"[0,0]"
111273,Lowland Manashell,Normal,0,21,Turtle,7637,"[-1,-1]"
111633,Wandering Shellback,Elite,1,21,Turtle,7578,"[0,0]"
112802,Mar'tura,Rare,4,21,Turtle,7637,"[-1,-1]"
112948,Glitterpool Snapper,Normal,0,21,Turtle,7637,"[-1,-1]"
113125,Lowland Hardshell,Normal,0,21,Turtle,7637,"[-1,-1]"
